alg,k,test_acc,test_acc_pi,C_pi,C_unif,mean_test_acc,min_test_acc,max_test_acc,min_train_loss,max_train_loss,rho2_k,gamma_k,beta_k,byz_w_k
RDSGD,27,0.851038961038961,0.851038961038961,0.027678455753452173,0.027678455753452163,0.8463059163059161,0.8402164502164502,0.8501298701298702,1.2692897305160749,1.6932877895437335,0.00011852940278881329,0.09374999999999854,0.11538461538461095,0.028571428571428588
RDSGD,28,0.8511688311688311,0.8511688311688311,0.025309495663308115,0.02530949566330811,0.8472871572871572,0.8437662337662337,0.8498701298701299,1.2864606194268253,1.6926368705980819,8.806901019283849e-05,0.04687499999999927,0.07692307692307397,0.019047619047619046
RDSGD,29,0.8508658008658009,0.8508658008658009,0.025143426496250034,0.025143426496250027,0.8474603174603174,0.8423809523809523,0.8499567099567099,1.2796835526580146,1.6909052910216058,8.487406439862649e-05,0.07812499999999879,0.07692307692307397,0.019047619047619046
RDSGD,30,0.8516450216450216,0.8516450216450216,0.023766335821578534,0.023766335821578527,0.8484184704184704,0.8425974025974026,0.8511688311688311,1.2762115061811712,1.6906947389179392,8.31079174729459e-05,0.06249999999999903,0.07692307692307397,0.019047619047619046
RDSGD,31,0.851991341991342,0.851991341991342,0.02275532261767461,0.022755322617674604,0.8492525252525253,0.8435064935064935,0.8516017316017316,1.2758282195494872,1.6905411875483154,7.887066912920378e-05,0.06249999999999903,0.07692307692307397,0.019047619047619046
RDSGD,32,0.8528138528138528,0.8528138528138528,0.021632251050255145,0.021632251050255145,0.8496277056277056,0.8456277056277056,0.852034632034632,1.2917237075499883,1.6895113316402846,7.537116296710638e-05,0.06249999999999903,0.07692307692307397,0.019047619047619046
RDSGD,33,0.8529004329004329,0.8529004329004329,0.019883420493654085,0.019883420493654075,0.8500432900432899,0.8458008658008658,0.8521212121212122,1.2841422956739623,1.6847017675353082,6.915432384044713e-05,0.04687499999999927,0.07692307692307397,0.019047619047619046
RDSGD,34,0.8525108225108226,0.8525108225108226,0.01881113836981972,0.018811138369819718,0.8501673881673881,0.8460606060606061,0.8525541125541125,1.2816123543010463,1.6863493203800182,0.00019098686560536094,0.06249999999999903,0.11538461538461095,0.028571428571428567
RDSGD,35,0.8535064935064935,0.8535064935064935,0.018205138537105103,0.0182051385371051,0.8507012987012988,0.8463203463203464,0.8529004329004329,1.2827799207213104,1.6863938213731586,5.241426421299909e-05,0.06249999999999903,0.07692307692307397,0.019047619047619046
RDSGD,36,0.8536363636363636,0.8536363636363636,0.016916351941475234,0.01691635194147523,0.8511890331890333,0.8479653679653679,0.8526406926406926,1.299585913637106,1.6860753921609073,5.6154986467589714e-05,0.04687499999999927,0.07692307692307397,0.019047619047619046
RDSGD,37,0.8536363636363636,0.8536363636363636,0.016706502713967362,0.016706502713967362,0.851018759018759,0.8482251082251082,0.853030303030303,1.2951894537155464,1.6856665174681331,5.4912802156009475e-05,0.07812499999999879,0.07692307692307397,0.019047619047619046
RDSGD,38,0.853982683982684,0.853982683982684,0.015871785641056384,0.015871785641056377,0.8514256854256854,0.8496103896103896,0.8535064935064935,1.3054155482576106,1.686785633183546,5.583579990316771e-05,0.06249999999999903,0.07692307692307397,0.019047619047619046
RDSGD,39,0.8535930735930736,0.8535930735930736,0.013230047412178678,0.013230047412178673,0.8519422799422801,0.8497835497835498,0.8530735930735931,1.3129843417025997,1.6867031789345148,7.828976053203868e-05,0.015624999999999757,0.11538461538461095,0.02857142857142856
RDSGD,40,0.8543722943722943,0.8543722943722943,0.011706663515465371,0.01170666351546537,0.8521154401154402,0.8508658008658009,0.8536363636363636,1.3320949828021014,1.6849589071706228,0.00013939337754238448,0.031249999999999514,0.11538461538461095,0.028571428571428567
RDSGD,41,0.8541558441558441,0.8541558441558441,0.010995279098248647,0.010995279098248644,0.8523174603174604,0.850909090909091,0.8535497835497835,1.3273833696425512,1.6851520903264825,3.933776177601447e-05,0.031249999999999514,0.07692307692307397,0.019047619047619046
RDSGD,42,0.8553246753246754,0.8553246753246754,0.009883936925432235,0.009883936925432235,0.8531774891774891,0.8522077922077922,0.8547619047619047,1.3278893041598898,1.6834313209390883,4.36561701526196e-05,0.015624999999999757,0.07692307692307397,0.019047619047619046
RDSGD,43,0.8554978354978355,0.8554978354978355,0.009113964330258956,0.009113964330258956,0.8538181818181819,0.8522510822510823,0.8550649350649351,1.328057905944711,1.6839039055498697,4.415577970654617e-05,0.015624999999999757,0.07692307692307397,0.019047619047619046
RDSGD,44,0.8554545454545455,0.8554545454545455,0.009010958394134301,0.0090109583941343,0.8539797979797982,0.8519480519480519,0.8554978354978355,1.3295458004639196,1.687611271216813,4.011988388856224e-05,0.04687499999999927,0.07692307692307397,0.019047619047619046
RDSGD,45,0.8554545454545455,0.8554545454545455,0.008195196898640076,0.00819519689864007,0.8542683982683984,0.8516883116883117,0.8563203463203464,1.331835595884488,1.6883446483818616,6.770354352712073e-05,0.031249999999999514,0.15384615384614794,0.0380952380952381
RDSGD,46,0.8558874458874459,0.8558874458874459,0.007721365362553033,0.007721365362553034,0.8544357864357865,0.8526839826839827,0.8557575757575757,1.3329022035702274,1.686558069092197,4.805078745844344e-05,0.031249999999999514,0.11538461538461095,0.028571428571428588
RDSGD,47,0.8561904761904762,0.8561904761904762,0.006524997979904114,0.006524997979904113,0.8549725829725829,0.8528571428571429,0.856017316017316,1.3468440090867078,1.6873750349441097,6.0004983184168455e-05,0.0,0.15384615384614794,0.0380952380952381
RDSGD,48,0.8559740259740259,0.8559740259740259,0.005901349165370582,0.005901349165370582,0.8550014430014432,0.8525974025974026,0.8563636363636363,1.3540021346167497,1.6858855731041,3.36786348467721e-05,0.0,0.07692307692307397,0.019047619047619046
RDSGD,49,0.8563203463203464,0.8563203463203464,0.005614617023304566,0.0056146170233045654,0.8551197691197691,0.8529437229437229,0.8570995670995671,1.3476204136183905,1.6846277335605413,3.070343009259357e-05,0.015624999999999757,0.07692307692307397,0.019047619047619046
RDSGD,50,0.8557575757575757,0.8557575757575757,0.00581631997623806,0.005816319976238062,0.8548542568542569,0.8527705627705627,0.8568398268398268,1.345216144769827,1.6852066153235519,2.853098374848293e-05,0.04687499999999927,0.07692307692307397,0.019047619047619046
