alg,k,test_acc,test_acc_pi,C_pi,C_unif,mean_test_acc,min_test_acc,max_test_acc,min_train_loss,max_train_loss,rho2_k,gamma_k,beta_k
RDSGD_ORACLE,106,0.8561038961038961,0.8561038961038961,0.0007487712373481223,0.0007487712373481226,0.8562049062049061,0.8554112554112554,0.8572727272727273,1.4195853070260627,1.6848822964323031,,,
RDSGD_ORACLE,107,0.8558008658008658,0.8558008658008658,0.0006629435990704518,0.0006629435990704521,0.8560865800865801,0.8551948051948052,0.8569696969696969,1.4135181965715633,1.6808768000541905,,,
RDSGD_ORACLE,108,0.8559307359307359,0.8559307359307359,0.0007063286723722836,0.0007063286723722837,0.8561067821067821,0.8552813852813853,0.8569696969696969,1.4178431888641776,1.675025820467852,,,
RDSGD_ORACLE,109,0.8557575757575757,0.8557575757575757,0.0006073088728032745,0.0006073088728032747,0.8560230880230881,0.8555411255411255,0.8568831168831169,1.418385665056263,1.6833723514888073,,,
RDSGD_ORACLE,110,0.8561904761904762,0.8561904761904762,0.0006227967454966966,0.0006227967454966968,0.8562626262626264,0.8554978354978355,0.8573160173160174,1.4150123157217975,1.6800702283746594,,,
RDSGD_ORACLE,111,0.8562770562770563,0.8562770562770563,0.0006923064549661925,0.0006923064549661928,0.8564473304473306,0.8556709956709957,0.8572294372294372,1.4135305392915427,1.6856041147666747,,,
RDSGD_ORACLE,112,0.8564502164502165,0.8564502164502165,0.000596308902089663,0.0005963089020896631,0.8564386724386724,0.8551515151515151,0.8570562770562771,1.416940239008405,1.6860535548074427,,,
RDSGD_ORACLE,113,0.8566666666666667,0.8566666666666667,0.0007144168181211654,0.0007144168181211654,0.8565656565656566,0.8557142857142858,0.8572294372294372,1.4168483220368797,1.6859755709539024,,,
RDSGD_ORACLE,114,0.8563203463203464,0.8563203463203464,0.0007057049424170062,0.0007057049424170063,0.8564704184704185,0.8554112554112554,0.8573593073593073,1.4165839451276758,1.6837391950770073,,,
RDSGD_ORACLE,115,0.8565800865800866,0.8565800865800866,0.000662322893507331,0.0006623228935073311,0.8567070707070706,0.8558441558441559,0.8572294372294372,1.4154136313867394,1.6812899558005514,,,
RDSGD_ORACLE,116,0.8566233766233766,0.8566233766233766,0.0005285508573332859,0.0005285508573332862,0.8566291486291485,0.8560606060606061,0.8572294372294372,1.4172731872882522,1.6841334527956024,,,
RDSGD_ORACLE,117,0.8561904761904762,0.8561904761904762,0.0005580646435277885,0.0005580646435277886,0.8566147186147184,0.8557142857142858,0.8572294372294372,1.4163553303340706,1.6798065346072995,,,
RDSGD_ORACLE,118,0.8567099567099568,0.8567099567099568,0.0006402242100195368,0.000640224210019537,0.8567849927849928,0.8561904761904762,0.8573593073593073,1.4190187006848416,1.6833190344885667,,,
RDSGD_ORACLE,119,0.8569696969696969,0.8569696969696969,0.0005589383300857126,0.0005589383300857126,0.857027417027417,0.8562337662337662,0.858008658008658,1.4207043387062752,1.6795559512625546,,,
RDSGD_ORACLE,120,0.8566666666666667,0.8566666666666667,0.0005302426150445846,0.0005302426150445847,0.857088023088023,0.8563203463203464,0.8577922077922078,1.4193268368671954,1.6799300108038266,,,
RDSGD_ORACLE,121,0.8568831168831169,0.8568831168831169,0.0004696243974517044,0.0004696243974517045,0.8572005772005771,0.8564935064935065,0.8576190476190476,1.4194548712384254,1.682515503272423,,,
RDSGD_ORACLE,122,0.856926406926407,0.856926406926407,0.00048081171936558656,0.0004808117193655866,0.8573246753246753,0.8564935064935065,0.8579653679653679,1.4171846879024537,1.679210885337576,,,
RDSGD_ORACLE,123,0.8571428571428571,0.8571428571428571,0.00039901339301567484,0.0003990133930156749,0.8572525252525253,0.8566233766233766,0.8578354978354978,1.4192302468724456,1.6820983298168273,,,
RDSGD_ORACLE,124,0.8572727272727273,0.8572727272727273,0.00045909514621574055,0.00045909514621574065,0.8573333333333333,0.8568831168831169,0.857922077922078,1.4194223616998878,1.6793575361168847,,,
RDSGD_ORACLE,125,0.857012987012987,0.857012987012987,0.0004635148548022067,0.00046351485480220677,0.8570764790764789,0.8564502164502165,0.8576623376623377,1.4192412934121494,1.681790989292439,,,
RDSGD_ORACLE,126,0.8569696969696969,0.8569696969696969,0.0005114161985756326,0.0005114161985756328,0.857113997113997,0.8564069264069264,0.8576190476190476,1.417646695715072,1.6801268964520253,,,
RDSGD_ORACLE,127,0.857012987012987,0.857012987012987,0.0004658446881077388,0.00046584468810773895,0.8572150072150073,0.8567532467532467,0.8576623376623377,1.420394616837671,1.6827820956171746,,,
RDSGD_ORACLE,128,0.856926406926407,0.856926406926407,0.0005026952090207022,0.0005026952090207023,0.8572640692640692,0.8563203463203464,0.8578354978354978,1.4194182056907643,1.6829157986981165,,,
RDSGD_ORACLE,129,0.8567965367965368,0.8567965367965368,0.00045750010755803334,0.0004575001075580335,0.8573939393939393,0.8566233766233766,0.8579653679653679,1.420175985473053,1.680682150487634,,,
RDSGD_ORACLE,130,0.8571861471861472,0.8571861471861472,0.0004308766238486731,0.0004308766238486733,0.8574401154401154,0.8566233766233766,0.8581385281385281,1.417379511812518,1.6827200219007963,,,
RDSGD_ORACLE,131,0.8571428571428571,0.8571428571428571,0.00042438334626011706,0.00042438334626011717,0.8574314574314575,0.8564935064935065,0.8583549783549783,1.4195420659610767,1.6822713280249575,,,
