alg,k,test_acc,test_acc_pi,C_pi,C_unif,mean_test_acc,min_test_acc,max_test_acc,min_train_loss,max_train_loss,rho2_k,gamma_k,beta_k,byz_w_k
RDSGD,57,0.7980952380952381,0.7980952380952381,0.0009515189273404687,0.0009515189273404685,0.7975786435786436,0.7911688311688312,0.8033333333333333,1.464068593446631,1.7702881584203949,0.00029527211125801237,0.0,0.9545454545454112,0.20000000000000004
RDSGD,58,0.7974025974025974,0.7974025974025974,0.0009311616432338138,0.0009311616432338136,0.7973246753246753,0.7915584415584416,0.8024675324675324,1.4649183224042708,1.7692483943397694,0.00023211926850090205,0.0,0.9090909090908679,0.19047619047619052
RDSGD,59,0.7974891774891775,0.7974891774891775,0.0009968704279903484,0.0009968704279903482,0.7970793650793649,0.7919047619047619,0.8015151515151515,1.465186207635892,1.769790986904246,0.00023862986970885907,0.014705882352940961,0.8636363636363245,0.18095238095238098
RDSGD,60,0.7967965367965368,0.7967965367965368,0.0008941546949141932,0.0008941546949141931,0.7968455988455988,0.7902164502164503,0.8018181818181818,1.464177820474716,1.771189521607033,0.00024794556978041183,0.029411764705881922,0.9545454545454112,0.20000000000000004
RDSGD,61,0.7971861471861472,0.7971861471861472,0.0009221601205800504,0.0009221601205800502,0.797088023088023,0.7908658008658008,0.8018181818181818,1.4619891613101315,1.7723510352793865,0.00021189398130521688,0.014705882352940961,0.818181818181781,0.17142857142857146
RDSGD,62,0.7962770562770562,0.7962770562770562,0.0008552961246076306,0.0008552961246076306,0.7966695526695527,0.7915151515151515,0.8012121212121213,1.4639202816835275,1.7717710184214732,0.00021871823867074199,0.0,0.8636363636363245,0.180952380952381
RDSGD,63,0.7965367965367965,0.7965367965367965,0.000931422102894947,0.000931422102894947,0.7966378066378065,0.7901298701298701,0.8015584415584416,1.4638619546136296,1.7730460699689636,0.00021610194137852218,0.014705882352940961,0.818181818181781,0.17142857142857143
RDSGD,64,0.7962337662337662,0.7962337662337662,0.0008488959085610823,0.0008488959085610823,0.796150072150072,0.7903030303030303,0.800952380952381,1.463134533275179,1.7741801338951309,0.000248297103415883,0.0,0.9545454545454112,0.20000000000000007
RDSGD,65,0.7961038961038961,0.7961038961038961,0.0007993578246920201,0.0007993578246920199,0.7963232323232323,0.7906060606060606,0.800952380952381,1.4633236364232864,1.7748896274812234,0.0002195410430696998,0.0,0.9545454545454112,0.20000000000000007
RDSGD,66,0.7961038961038961,0.7961038961038961,0.0007567116762838476,0.0007567116762838474,0.7960836940836942,0.7905627705627706,0.8002597402597402,1.463111959360166,1.7747182802433144,0.00020498401208112927,0.0,0.9545454545454112,0.20000000000000004
RDSGD,67,0.795974025974026,0.795974025974026,0.0007468246781460261,0.0007468246781460259,0.795933621933622,0.7905627705627706,0.80004329004329,1.4628285628134754,1.7758241020879975,0.00023429401496492713,0.014705882352940961,0.9999999999999546,0.20952380952380956
