alg,k,test_acc,test_acc_pi,C_pi,C_unif,mean_test_acc,min_test_acc,max_test_acc,min_train_loss,max_train_loss,rho2_k,gamma_k,beta_k,byz_w_k
RDSGD,26,0.7945454545454546,0.7945454545454546,0.01032629538755381,0.010326295387553815,0.7925396825396827,0.7682251082251083,0.8167099567099567,1.4823824987463274,1.7229616351015822,0.0008773022256636418,0.0,0.8571428571428367,0.20644910644910652
RDSGD,27,0.7957142857142857,0.7957142857142857,0.01106071112202764,0.011060711122027648,0.7937460317460318,0.7706926406926407,0.8176190476190476,1.4763699172156481,1.7139700830965734,0.0005033337178426376,0.0,0.6190476190476043,0.14937062937062948
RDSGD,28,0.7954978354978355,0.7954978354978355,0.010018320913529399,0.010018320913529402,0.7943549783549785,0.7732900432900432,0.8191774891774892,1.4806652843920478,1.7107360509085023,0.0007203862010213076,0.0,0.7619047619047438,0.18354312354312363
RDSGD,29,0.7955844155844156,0.7955844155844156,0.009267028416444818,0.009267028416444823,0.7946493506493506,0.7750216450216451,0.8183116883116883,1.4821091278789427,1.7135306700131252,0.0006566145771226392,0.0,0.7619047619047438,0.18518259518259528
RDSGD,30,0.7952813852813853,0.7952813852813853,0.00848388772113153,0.008483887721131535,0.7947099567099567,0.7776190476190477,0.8174458874458874,1.484740133180861,1.7140349065893243,0.000686001009784519,0.0,0.8095238095237902,0.196876456876457
RDSGD,31,0.7965800865800866,0.7965800865800866,0.009034025688905507,0.009034025688905512,0.7951688311688313,0.7766666666666666,0.8170995670995671,1.4711065444490987,1.7136353262765458,0.0004547330251621384,0.0,0.6428571428571275,0.1555322455322456
RDSGD,32,0.7976190476190477,0.7976190476190477,0.008332330499123497,0.008332330499123498,0.7960808080808082,0.7784848484848484,0.8192640692640693,1.4784944477041542,1.712907259006887,0.0005873151841961972,0.0,0.7619047619047438,0.1850038850038851
RDSGD,33,0.7978354978354978,0.7978354978354978,0.006899616941838398,0.0068996169418384,0.797125541125541,0.7795238095238095,0.8172727272727273,1.4821317149680744,1.7193117394301949,0.0006681272171859007,0.0,0.88095238095236,0.21293706293706305
RDSGD,34,0.7976190476190477,0.7976190476190477,0.0059083260171085275,0.005908326017108528,0.7965425685425686,0.7802164502164503,0.8081818181818182,1.486667465997991,1.7374258167590526,0.0006302582558199104,0.0,0.8571428571428367,0.20909867909867916
RDSGD,35,0.7979220779220779,0.7979220779220779,0.006102801661028959,0.0061028016610289604,0.7967907647907649,0.7794372294372295,0.8125541125541126,1.4861732632115927,1.7266792614211046,0.0004738895569076471,0.0,0.7380952380952205,0.17790986790986799
RDSGD,36,0.7980952380952381,0.7980952380952381,0.005639970478444751,0.0056399704784447545,0.7970966810966811,0.7804761904761904,0.8124242424242424,1.4878122827554086,1.7259735220569241,0.0005037829908813831,0.0,0.8095238095237902,0.1967987567987569
RDSGD,37,0.7976190476190477,0.7976190476190477,0.005298384476089324,0.005298384476089325,0.797113997113997,0.7807792207792208,0.8093073593073593,1.486515583943924,1.7340085330429549,0.00043551079577452295,0.0,0.7619047619047438,0.1824320124320125
RDSGD,38,0.7976190476190477,0.7976190476190477,0.004762877278219694,0.004762877278219698,0.796969696969697,0.7824675324675324,0.8082251082251082,1.4872345622954444,1.735728081133326,0.00046061325550552604,0.0,0.88095238095236,0.21157731157731163
RDSGD,39,0.7974891774891775,0.7974891774891775,0.004517109906146429,0.0045171099061464305,0.7968311688311689,0.7829437229437229,0.8073593073593074,1.4859555210761952,1.7365318985088678,0.000460493832817775,0.0,0.88095238095236,0.2140481740481742
RDSGD,40,0.7968831168831169,0.7968831168831169,0.004245744100959327,0.004245744100959329,0.7965339105339105,0.7823376623376623,0.8057575757575758,1.4849702925219401,1.7426438516391713,0.0004375414625362076,0.0,0.9047619047618832,0.21874902874902885
RDSGD,41,0.7966233766233767,0.7966233766233767,0.003990680261843523,0.003990680261843525,0.7963145743145742,0.7823376623376623,0.8051082251082251,1.4859613084821521,1.742761774495667,0.00044863413601726494,0.0,0.9047619047618832,0.21885003885003895
RDSGD,42,0.7974458874458874,0.7974458874458874,0.0038113366937150223,0.003811336693715023,0.7965050505050505,0.7814718614718614,0.8047186147186147,1.486631315943145,1.7447418796365608,0.0003959320520002056,0.0,0.88095238095236,0.21200466200466206
RDSGD,43,0.7972727272727272,0.7972727272727272,0.003487327332520288,0.0034873273325202897,0.7968888888888889,0.7840259740259741,0.8041125541125541,1.4872180989225159,1.7443628532792017,0.0003916732193746146,0.0,0.9523809523809297,0.2300388500388501
RDSGD,44,0.7957142857142857,0.7957142857142857,0.003303510714858967,0.0033035107148589675,0.7957258297258298,0.7851515151515152,0.804069264069264,1.4879992449796313,1.7458364125513373,0.0003707063959138211,0.0,0.9047619047618832,0.2188500388500389
RDSGD,45,0.7958008658008658,0.7958008658008658,0.003200236477460001,0.003200236477460002,0.7958441558441558,0.7855411255411255,0.8041125541125541,1.4878538296633719,1.748806796218429,0.000342047020500119,0.0,0.8571428571428367,0.20909867909867919
RDSGD,46,0.7965367965367965,0.7965367965367965,0.002964235034893516,0.0029642350348935173,0.796135642135642,0.7864502164502164,0.8037229437229437,1.4866060260781662,1.744889150030467,0.0003608673063655125,0.0,0.9285714285714064,0.22533799533799545
RDSGD,47,0.795974025974026,0.795974025974026,0.0028975059788794765,0.002897505978879477,0.7952380952380954,0.7853246753246753,0.802987012987013,1.485688320465453,1.7471721834475182,0.0003668086970526451,0.0,0.9999999999999761,0.24165501165501177
RDSGD,48,0.7958874458874459,0.7958874458874459,0.002818493907463077,0.002818493907463078,0.795082251082251,0.7856277056277057,0.8032467532467532,1.4844529936327882,1.7470461559454493,0.0003247205334859616,0.0,0.9047619047618832,0.21773892773892778
RDSGD,49,0.795974025974026,0.795974025974026,0.002865893900910953,0.002865893900910954,0.7949350649350649,0.7839393939393939,0.8027705627705628,1.482936318858141,1.7493796829282418,0.0002907841068806756,0.0,0.88095238095236,0.21508158508158515
RDSGD,50,0.7955411255411255,0.7955411255411255,0.002726358479128662,0.0027263584791286624,0.7947243867243867,0.7838961038961039,0.8026406926406926,1.4813728447182228,1.7497524953931953,0.0003469868588723396,0.0,0.9285714285714064,0.223877233877234
RDSGD,51,0.7951948051948052,0.7951948051948052,0.002648960356784696,0.002648960356784698,0.7943116883116882,0.7837229437229437,0.8015151515151515,1.4817185084947988,1.7511667847043915,0.00031650604556280926,0.0,0.9047619047618832,0.21927738927738932
RDSGD,52,0.7943722943722944,0.7943722943722944,0.0024259350623224906,0.0024259350623224915,0.7941789321789322,0.7848484848484848,0.8016017316017316,1.4810499970872484,1.7516262057332426,0.00030876320401373016,0.0,0.9523809523809297,0.2300388500388501
RDSGD,53,0.793939393939394,0.793939393939394,0.002436312434958908,0.0024363124349589087,0.79397113997114,0.784069264069264,0.802034632034632,1.481344738557612,1.751820085070693,0.00027695571455379857,0.0,0.9047619047618832,0.21978243978243983
RDSGD,54,0.7937229437229437,0.7937229437229437,0.0022925516063821124,0.0022925516063821132,0.7938585858585859,0.7865800865800866,0.8016450216450216,1.4793250283086983,1.7529552435055096,0.0002756999038885006,0.0,0.9285714285714064,0.224910644910645
RDSGD,55,0.7938528138528138,0.7938528138528138,0.00215410296906363,0.0021541029690636303,0.7933766233766233,0.7848051948051948,0.800995670995671,1.4785525001919662,1.7527779392749323,0.00027876869536906944,0.0,0.9761904761904528,0.23652680652680666
RDSGD,56,0.7932034632034632,0.7932034632034632,0.0021805306315824655,0.002180530631582466,0.792911976911977,0.7838528138528138,0.7996969696969697,1.4787458578132018,1.7545909483636188,0.0002306769619064198,0.0,0.88095238095236,0.2141491841491842
RDSGD,57,0.7923809523809524,0.7923809523809524,0.002104681683298952,0.002104681683298953,0.79197113997114,0.7828138528138529,0.7991774891774892,1.477775394064571,1.755080761163247,0.00026048382769197067,0.0,0.9761904761904528,0.23559440559440567
RDSGD,58,0.7925541125541126,0.7925541125541126,0.002015677844705047,0.0020156778447050477,0.791800865800866,0.7841558441558442,0.7992640692640692,1.4778631293239064,1.7556037162770295,0.00022047840437958952,0.0,0.9285714285714064,0.224910644910645
RDSGD,59,0.7925541125541126,0.7925541125541126,0.00201764481908075,0.00201764481908075,0.7917546897546898,0.784069264069264,0.7990909090909091,1.4772638613318234,1.7562640337912765,0.00021183794790466515,0.014285714285714082,0.8571428571428367,0.20859362859362862
RDSGD,60,0.7922943722943723,0.7922943722943723,0.002053432786890153,0.0020534327868901537,0.7918989898989898,0.7847186147186147,0.7986580086580086,1.4770983601019434,1.7564776196752427,0.00020856737032594485,0.014285714285714082,0.88095238095236,0.21414918414918424
RDSGD,61,0.7921645021645022,0.7921645021645022,0.0019622096411551415,0.001962209641155142,0.7915873015873015,0.7845021645021645,0.7975324675324675,1.4761146805059855,1.7572457133283923,0.00024279160355174497,0.014285714285714082,0.9047619047618832,0.22071484071484082
RDSGD,62,0.7914718614718614,0.7914718614718614,0.0018685187439176781,0.0018685187439176788,0.791012987012987,0.7848484848484848,0.7967965367965368,1.476270985728387,1.7579060088171492,0.0002057277799835801,0.0,0.8571428571428367,0.20859362859362868
RDSGD,63,0.791038961038961,0.791038961038961,0.0017341242514772525,0.0017341242514772532,0.7908744588744587,0.7832467532467533,0.7964935064935065,1.4758001264523106,1.7582550341701393,0.0002383235830041606,0.0,0.9761904761904528,0.2360994560994562
