id,alpha_init,alpha_decay,graph_type,graph_weights,graph_args,reg_param,batch_sz,data_heterogeneity,timestamp,proj_const,C_fpr,C_fnr,C_tau,cv_ap,cv_params,prevalence,tau,tn,fp,fn,tp,beta_C,gamma_C,roc_auc,avg_prec,T3_RDSGD,T3_IOS,T3_SCC,T3_TriMean,T3_CooMed,wall_s,g,s2,pi,lam_pi,nu2,nu2_bound,L,mu,h,n_loc,f_star,f_pi_star,zeta_sq_pi,sigma_sq,dB_max,dB_pi,opt_gap_ub,opt_gap_emp,eps_opt,eps_byz,epsilon,byz_cons_floor,alpha_max_conv,alpha_max_stab,n,sys_K,train_K,b,atk_type,train_atks,val_atks
2Q93xleJv3aJR_mG2R0p3,0.5,0.1,random-regular,MH,"{'er_p': np.float64(0.4493598410330987), 'rand_reg_deg': 5}",0.2,100,1,2026-08-04 20:19:30.174356,1.608515959918358,0.1045666666666666,0.15,0.6123135217390464,0.936093069298066,"{'lr__C': 10.0, 'rbf__gamma': 0.02, 'rbf__n_components': 400}",0.175,0.804257979959179,29798,3202,678,6322,0.0968571428571428,0.097030303030303,0.9592381796536796,0.882922547607033,{'test_acc': np.float64(0.8632900432900433)},{'test_acc': np.float64(0.8336796536796537)},{'test_acc': np.float64(0.8395238095238096)},{'test_acc': np.float64(0.8418614718614719)},{'test_acc': np.float64(0.8325974025974026)},116.94269130702014,0.248849845686302,0.7511501543136979,"[0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625
 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625]",0.8438892109988202,0.0390011538734866,0.0624216525925931,1.919617428313184,0.2,16,2345,1.5636066337756134,1.5636066337756132,0.2608879905954823,72.96534944839347,0.5,0.1874999999999998,0.291705821355518,1.0396113515714971e-30,0.0021999879908706,0.0123468176027848,0.0145468055936554,2.425615868730072,0.0216058542026759,0.9435665008621972,20,200,200,4,sign_flip,"{'sign_flip', 'gaussian', 'ALIE', 'label_flip', 'IPM'}","{'sign_flip', 'gaussian', 'ALIE', 'label_flip', 'IPM'}"
F0vfHytSVjgb9phSXdjOn,0.5,0.1,random-regular,MH,"{'er_p': np.float64(0.4493598410330987), 'rand_reg_deg': 5}",0.2,100,1,2026-08-04 20:21:27.537829,1.608515959918358,0.1045666666666666,0.15,0.6123135217390464,0.936093069298066,"{'lr__C': 10.0, 'rbf__gamma': 0.02, 'rbf__n_components': 400}",0.175,0.804257979959179,29798,3202,678,6322,0.0968571428571428,0.097030303030303,0.9592381796536796,0.882922547607033,{'test_acc': np.float64(0.8610822510822511)},{'test_acc': np.float64(0.8345887445887445)},{'test_acc': np.float64(0.8403030303030303)},{'test_acc': np.float64(0.8438961038961039)},{'test_acc': np.float64(0.8362770562770563)},121.60651966600562,0.248849845686302,0.7511501543136979,"[0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625
 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625]",0.8438892109988202,0.0390011538734866,0.0624216525925931,1.919617428313184,0.2,16,2345,1.5636066337756134,1.5636066337756132,0.2608879905954823,72.96534944839347,0.5,0.1874999999999998,0.291705821355518,1.0396113515714971e-30,0.0021999879908706,0.0123468176027848,0.0145468055936554,2.425615868730072,0.0216058542026759,0.9435665008621972,20,200,200,4,sign_flip,"{'sign_flip', 'gaussian', 'ALIE', 'label_flip', 'IPM'}","{'sign_flip', 'gaussian', 'ALIE', 'label_flip', 'IPM'}"
sUEm2PKayV-F655U7bRKB,0.5,0.1,random-regular,MH,"{'er_p': np.float64(0.4493598410330987), 'rand_reg_deg': 5}",0.2,100,1,2026-08-04 20:23:29.563681,1.608515959918358,0.1045666666666666,0.15,0.6123135217390464,0.936093069298066,"{'lr__C': 10.0, 'rbf__gamma': 0.02, 'rbf__n_components': 400}",0.175,0.804257979959179,29798,3202,678,6322,0.0968571428571428,0.097030303030303,0.9592381796536796,0.882922547607033,{'test_acc': np.float64(0.8618614718614719)},{'test_acc': np.float64(0.8385281385281386)},{'test_acc': np.float64(0.8388311688311688)},{'test_acc': np.float64(0.8435930735930736)},{'test_acc': np.float64(0.8338961038961039)},115.46362451498862,0.248849845686302,0.7511501543136979,"[0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625
 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625]",0.8438892109988202,0.0390011538734866,0.0624216525925931,1.919617428313184,0.2,16,2345,1.5636066337756134,1.5636066337756132,0.2608879905954823,72.96534944839347,0.5,0.1874999999999998,0.291705821355518,1.0396113515714971e-30,0.0021999879908706,0.0123468176027848,0.0145468055936554,2.425615868730072,0.0216058542026759,0.9435665008621972,20,200,200,4,sign_flip,"{'sign_flip', 'gaussian', 'ALIE', 'label_flip', 'IPM'}","{'sign_flip', 'gaussian', 'ALIE', 'label_flip', 'IPM'}"
cGBOkXilmAQbFeXAuwiLM,0.5,0.1,random-regular,MH,"{'er_p': np.float64(0.4493598410330987), 'rand_reg_deg': 5}",0.2,100,1,2026-08-04 20:25:25.462294,1.608515959918358,0.1045666666666666,0.15,0.6123135217390464,0.936093069298066,"{'lr__C': 10.0, 'rbf__gamma': 0.02, 'rbf__n_components': 400}",0.175,0.804257979959179,29798,3202,678,6322,0.0968571428571428,0.097030303030303,0.9592381796536796,0.882922547607033,{'test_acc': np.float64(0.8622077922077922)},{'test_acc': np.float64(0.8331168831168831)},{'test_acc': np.float64(0.838917748917749)},{'test_acc': np.float64(0.8417748917748917)},{'test_acc': np.float64(0.8316017316017316)},109.21446760400433,0.248849845686302,0.7511501543136979,"[0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625
 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625]",0.8438892109988202,0.0390011538734866,0.0624216525925931,1.919617428313184,0.2,16,2345,1.5636066337756134,1.5636066337756132,0.2608879905954823,72.96534944839347,0.5,0.1874999999999998,0.291705821355518,1.0396113515714971e-30,0.0021999879908706,0.0123468176027848,0.0145468055936554,2.425615868730072,0.0216058542026759,0.9435665008621972,20,200,200,4,sign_flip,"{'sign_flip', 'gaussian', 'ALIE', 'label_flip', 'IPM'}","{'sign_flip', 'gaussian', 'ALIE', 'label_flip', 'IPM'}"
DTr0N5INJXOftiRIqbkVF,0.5,0.1,random-regular,MH,"{'er_p': np.float64(0.4493598410330987), 'rand_reg_deg': 5}",0.2,100,1,2026-08-04 20:27:15.048977,1.608515959918358,0.1045666666666666,0.15,0.6123135217390464,0.936093069298066,"{'lr__C': 10.0, 'rbf__gamma': 0.02, 'rbf__n_components': 400}",0.175,0.804257979959179,29798,3202,678,6322,0.0968571428571428,0.097030303030303,0.9592381796536796,0.882922547607033,{'test_acc': np.float64(0.862987012987013)},{'test_acc': np.float64(0.8377056277056277)},{'test_acc': np.float64(0.8385714285714285)},{'test_acc': np.float64(0.8445454545454546)},{'test_acc': np.float64(0.8345887445887445)},107.52500185000828,0.248849845686302,0.7511501543136979,"[0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625
 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625]",0.8438892109988202,0.0390011538734866,0.0624216525925931,1.919617428313184,0.2,16,2345,1.5636066337756134,1.5636066337756132,0.2608879905954823,72.96534944839347,0.5,0.1874999999999998,0.291705821355518,1.0396113515714971e-30,0.0021999879908706,0.0123468176027848,0.0145468055936554,2.425615868730072,0.0216058542026759,0.9435665008621972,20,200,200,4,sign_flip,"{'sign_flip', 'gaussian', 'ALIE', 'label_flip', 'IPM'}","{'sign_flip', 'gaussian', 'ALIE', 'label_flip', 'IPM'}"
2LageBQ7eGEmJjS0f-BrP,0.5,0.1,random-regular,MH,"{'er_p': np.float64(0.4493598410330987), 'rand_reg_deg': 5}",0.2,100,1,2026-08-04 20:29:03.234863,1.608515959918358,0.1045666666666666,0.15,0.6123135217390464,0.936093069298066,"{'lr__C': 10.0, 'rbf__gamma': 0.02, 'rbf__n_components': 400}",0.175,0.804257979959179,29798,3202,678,6322,0.0968571428571428,0.097030303030303,0.9592381796536796,0.882922547607033,{'test_acc': np.float64(0.8635064935064936)},{'test_acc': np.float64(0.8373160173160173)},{'test_acc': np.float64(0.8554978354978355)},{'test_acc': np.float64(0.8516017316017316)},{'test_acc': np.float64(0.8458874458874459)},109.376959989022,0.248849845686302,0.7511501543136979,"[0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625
 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625]",0.8438892109988202,0.0390011538734866,0.0624216525925931,1.919617428313184,0.2,16,2345,1.5636066337756134,1.5636066337756132,0.2608879905954823,72.96534944839347,0.5,0.1874999999999998,0.291705821355518,1.0396113515714971e-30,0.0021999879908706,0.0123468176027848,0.0145468055936554,2.425615868730072,0.0216058542026759,0.9435665008621972,20,200,200,4,sign_flip,"{'sign_flip', 'gaussian', 'ALIE', 'label_flip', 'IPM'}","{'sign_flip', 'gaussian', 'ALIE', 'label_flip', 'IPM'}"
TwZJEIr2pAUMw0-RXjJPi,0.5,0.1,random-regular,MH,"{'er_p': np.float64(0.4493598410330987), 'rand_reg_deg': 5}",0.2,100,1,2026-08-04 20:30:53.062175,1.608515959918358,0.1045666666666666,0.15,0.6123135217390464,0.936093069298066,"{'lr__C': 10.0, 'rbf__gamma': 0.02, 'rbf__n_components': 400}",0.175,0.804257979959179,29798,3202,678,6322,0.0968571428571428,0.097030303030303,0.9592381796536796,0.882922547607033,{'test_acc': np.float64(0.8646320346320346)},{'test_acc': np.float64(0.8117316017316017)},{'test_acc': np.float64(0.8552813852813853)},{'test_acc': np.float64(0.8507359307359308)},{'test_acc': np.float64(0.8437662337662337)},109.6058808460075,0.248849845686302,0.7511501543136979,"[0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625
 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625]",0.8438892109988202,0.0390011538734866,0.0624216525925931,1.919617428313184,0.2,16,2345,1.5636066337756134,1.5636066337756132,0.2608879905954823,72.96534944839347,0.5,0.1874999999999998,0.291705821355518,1.0396113515714971e-30,0.0021999879908706,0.0123468176027848,0.0145468055936554,2.425615868730072,0.0216058542026759,0.9435665008621972,20,200,200,4,sign_flip,"{'sign_flip', 'gaussian', 'ALIE', 'label_flip', 'IPM'}","{'sign_flip', 'gaussian', 'ALIE', 'label_flip', 'IPM'}"
9V842YWhEjpkSijNyqZ3D,0.5,0.1,random-regular,MH,"{'er_p': np.float64(0.4493598410330987), 'rand_reg_deg': 5}",0.2,100,1,2026-08-04 20:32:43.369773,1.608515959918358,0.1045666666666666,0.15,0.6123135217390464,0.936093069298066,"{'lr__C': 10.0, 'rbf__gamma': 0.02, 'rbf__n_components': 400}",0.175,0.804257979959179,29798,3202,678,6322,0.0968571428571428,0.097030303030303,0.9592381796536796,0.882922547607033,{'test_acc': np.float64(0.8646753246753247)},{'test_acc': np.float64(0.8136796536796537)},{'test_acc': np.float64(0.8583982683982684)},{'test_acc': np.float64(0.8521212121212122)},{'test_acc': np.float64(0.8461038961038961)},108.97303043399006,0.248849845686302,0.7511501543136979,"[0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625
 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625]",0.8438892109988202,0.0390011538734866,0.0624216525925931,1.919617428313184,0.2,16,2345,1.5636066337756134,1.5636066337756132,0.2608879905954823,72.96534944839347,0.5,0.1874999999999998,0.291705821355518,1.0396113515714971e-30,0.0021999879908706,0.0123468176027848,0.0145468055936554,2.425615868730072,0.0216058542026759,0.9435665008621972,20,200,200,4,sign_flip,"{'sign_flip', 'gaussian', 'ALIE', 'label_flip', 'IPM'}","{'sign_flip', 'gaussian', 'ALIE', 'label_flip', 'IPM'}"
x8Sgd-evh4LY0Hlnq5U6b,0.5,0.1,random-regular,MH,"{'er_p': np.float64(0.4493598410330987), 'rand_reg_deg': 5}",0.2,100,1,2026-08-04 20:34:32.909056,1.608515959918358,0.1045666666666666,0.15,0.6123135217390464,0.936093069298066,"{'lr__C': 10.0, 'rbf__gamma': 0.02, 'rbf__n_components': 400}",0.175,0.804257979959179,29798,3202,678,6322,0.0968571428571428,0.097030303030303,0.9592381796536796,0.882922547607033,{'test_acc': np.float64(0.8651948051948052)},{'test_acc': np.float64(0.818961038961039)},{'test_acc': np.float64(0.8562770562770563)},{'test_acc': np.float64(0.8554545454545455)},{'test_acc': np.float64(0.8485714285714285)},106.51387655400322,0.248849845686302,0.7511501543136979,"[0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625
 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625]",0.8438892109988202,0.0390011538734866,0.0624216525925931,1.919617428313184,0.2,16,2345,1.5636066337756134,1.5636066337756132,0.2608879905954823,72.96534944839347,0.5,0.1874999999999998,0.291705821355518,1.0396113515714971e-30,0.0021999879908706,0.0123468176027848,0.0145468055936554,2.425615868730072,0.0216058542026759,0.9435665008621972,20,200,200,4,sign_flip,"{'sign_flip', 'gaussian', 'ALIE', 'label_flip', 'IPM'}","{'sign_flip', 'gaussian', 'ALIE', 'label_flip', 'IPM'}"
NA2zPNXp3v3G262WqMoEa,0.5,0.1,random-regular,MH,"{'er_p': np.float64(0.4493598410330987), 'rand_reg_deg': 5}",0.2,100,1,2026-08-04 20:36:19.879305,1.608515959918358,0.1045666666666666,0.15,0.6123135217390464,0.936093069298066,"{'lr__C': 10.0, 'rbf__gamma': 0.02, 'rbf__n_components': 400}",0.175,0.804257979959179,29798,3202,678,6322,0.0968571428571428,0.097030303030303,0.9592381796536796,0.882922547607033,{'test_acc': np.float64(0.8648484848484849)},{'test_acc': np.float64(0.819047619047619)},{'test_acc': np.float64(0.8551082251082252)},{'test_acc': np.float64(0.8516883116883117)},{'test_acc': np.float64(0.8453679653679653)},113.72161243497976,0.248849845686302,0.7511501543136979,"[0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625
 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625]",0.8438892109988202,0.0390011538734866,0.0624216525925931,1.919617428313184,0.2,16,2345,1.5636066337756134,1.5636066337756132,0.2608879905954823,72.96534944839347,0.5,0.1874999999999998,0.291705821355518,1.0396113515714971e-30,0.0021999879908706,0.0123468176027848,0.0145468055936554,2.425615868730072,0.0216058542026759,0.9435665008621972,20,200,200,4,sign_flip,"{'sign_flip', 'gaussian', 'ALIE', 'label_flip', 'IPM'}","{'sign_flip', 'gaussian', 'ALIE', 'label_flip', 'IPM'}"
Eb2_PQTdrhOrfcYgDIwtk,0.5,0.1,random-regular,MH,"{'er_p': np.float64(0.4493598410330987), 'rand_reg_deg': 5}",0.2,100,1,2026-08-04 20:38:14.171962,1.608515959918358,0.1045666666666666,0.15,0.6123135217390464,0.936093069298066,"{'lr__C': 10.0, 'rbf__gamma': 0.02, 'rbf__n_components': 400}",0.175,0.804257979959179,29798,3202,678,6322,0.0968571428571428,0.097030303030303,0.9592381796536796,0.882922547607033,{'test_acc': np.float64(0.8520779220779221)},{'test_acc': np.float64(0.8283116883116883)},{'test_acc': np.float64(0.8606060606060606)},{'test_acc': np.float64(0.8500865800865801)},{'test_acc': np.float64(0.8508225108225108)},151.04189720898285,0.248849845686302,0.7511501543136979,"[0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625
 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625]",0.8438892109988202,0.0390011538734866,0.0624216525925931,1.919617428313184,0.2,16,2345,1.5636066337756134,1.5636066337756132,0.2608879905954823,72.96534944839347,0.5,0.1874999999999998,0.291705821355518,1.0396113515714971e-30,0.0021999879908706,0.0123468176027848,0.0145468055936554,2.425615868730072,0.0216058542026759,0.9435665008621972,20,200,200,4,sign_flip,"{'sign_flip', 'gaussian', 'ALIE', 'label_flip', 'IPM'}","{'sign_flip', 'gaussian', 'ALIE', 'label_flip', 'IPM'}"
tP06RKA9SaHgKTeb1yGxv,0.5,0.1,random-regular,MH,"{'er_p': np.float64(0.4493598410330987), 'rand_reg_deg': 5}",0.2,100,1,2026-08-04 20:40:45.732642,1.608515959918358,0.1045666666666666,0.15,0.6123135217390464,0.936093069298066,"{'lr__C': 10.0, 'rbf__gamma': 0.02, 'rbf__n_components': 400}",0.175,0.804257979959179,29798,3202,678,6322,0.0968571428571428,0.097030303030303,0.9592381796536796,0.882922547607033,{'test_acc': np.float64(0.8617316017316017)},{'test_acc': np.float64(0.8292640692640693)},{'test_acc': np.float64(0.8593939393939394)},{'test_acc': np.float64(0.8508225108225108)},{'test_acc': np.float64(0.850995670995671)},120.02856759200222,0.248849845686302,0.7511501543136979,"[0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625
 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625]",0.8438892109988202,0.0390011538734866,0.0624216525925931,1.919617428313184,0.2,16,2345,1.5636066337756134,1.5636066337756132,0.2608879905954823,72.96534944839347,0.5,0.1874999999999998,0.291705821355518,1.0396113515714971e-30,0.0021999879908706,0.0123468176027848,0.0145468055936554,2.425615868730072,0.0216058542026759,0.9435665008621972,20,200,200,4,sign_flip,"{'sign_flip', 'gaussian', 'ALIE', 'label_flip', 'IPM'}","{'sign_flip', 'gaussian', 'ALIE', 'label_flip', 'IPM'}"
k2XjfJg_JAvPrlZIJizJT,0.5,0.1,random-regular,MH,"{'er_p': np.float64(0.4493598410330987), 'rand_reg_deg': 5}",0.2,100,1,2026-08-04 20:42:46.355083,1.608515959918358,0.1045666666666666,0.15,0.6123135217390464,0.936093069298066,"{'lr__C': 10.0, 'rbf__gamma': 0.02, 'rbf__n_components': 400}",0.175,0.804257979959179,29798,3202,678,6322,0.0968571428571428,0.097030303030303,0.9592381796536796,0.882922547607033,{'test_acc': np.float64(0.8617316017316017)},{'test_acc': np.float64(0.83991341991342)},{'test_acc': np.float64(0.8602597402597403)},{'test_acc': np.float64(0.8507792207792207)},{'test_acc': np.float64(0.8512121212121212)},111.89036714399116,0.248849845686302,0.7511501543136979,"[0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625
 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625]",0.8438892109988202,0.0390011538734866,0.0624216525925931,1.919617428313184,0.2,16,2345,1.5636066337756134,1.5636066337756132,0.2608879905954823,72.96534944839347,0.5,0.1874999999999998,0.291705821355518,1.0396113515714971e-30,0.0021999879908706,0.0123468176027848,0.0145468055936554,2.425615868730072,0.0216058542026759,0.9435665008621972,20,200,200,4,sign_flip,"{'sign_flip', 'gaussian', 'ALIE', 'label_flip', 'IPM'}","{'sign_flip', 'gaussian', 'ALIE', 'label_flip', 'IPM'}"
GX5n8jw3u58vX6E7fgEH4,0.5,0.1,random-regular,MH,"{'er_p': np.float64(0.4493598410330987), 'rand_reg_deg': 5}",0.2,100,1,2026-08-04 20:44:38.722006,1.608515959918358,0.1045666666666666,0.15,0.6123135217390464,0.936093069298066,"{'lr__C': 10.0, 'rbf__gamma': 0.02, 'rbf__n_components': 400}",0.175,0.804257979959179,29798,3202,678,6322,0.0968571428571428,0.097030303030303,0.9592381796536796,0.882922547607033,{'test_acc': np.float64(0.8616883116883117)},{'test_acc': np.float64(0.8356709956709957)},{'test_acc': np.float64(0.8600865800865801)},{'test_acc': np.float64(0.8502597402597403)},{'test_acc': np.float64(0.8506926406926407)},111.28764264599886,0.248849845686302,0.7511501543136979,"[0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625
 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625]",0.8438892109988202,0.0390011538734866,0.0624216525925931,1.919617428313184,0.2,16,2345,1.5636066337756134,1.5636066337756132,0.2608879905954823,72.96534944839347,0.5,0.1874999999999998,0.291705821355518,1.0396113515714971e-30,0.0021999879908706,0.0123468176027848,0.0145468055936554,2.425615868730072,0.0216058542026759,0.9435665008621972,20,200,200,4,sign_flip,"{'sign_flip', 'gaussian', 'ALIE', 'label_flip', 'IPM'}","{'sign_flip', 'gaussian', 'ALIE', 'label_flip', 'IPM'}"
nBIES38mRrCvMJ_YmIsa0,0.5,0.1,random-regular,MH,"{'er_p': np.float64(0.4493598410330987), 'rand_reg_deg': 5}",0.2,100,1,2026-08-04 20:46:30.470115,1.608515959918358,0.1045666666666666,0.15,0.6123135217390464,0.936093069298066,"{'lr__C': 10.0, 'rbf__gamma': 0.02, 'rbf__n_components': 400}",0.175,0.804257979959179,29798,3202,678,6322,0.0968571428571428,0.097030303030303,0.9592381796536796,0.882922547607033,{'test_acc': np.float64(0.8617316017316017)},{'test_acc': np.float64(0.8375757575757575)},{'test_acc': np.float64(0.8604761904761905)},{'test_acc': np.float64(0.8512987012987013)},{'test_acc': np.float64(0.8521212121212122)},111.7726706310059,0.248849845686302,0.7511501543136979,"[0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625
 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625]",0.8438892109988202,0.0390011538734866,0.0624216525925931,1.919617428313184,0.2,16,2345,1.5636066337756134,1.5636066337756132,0.2608879905954823,72.96534944839347,0.5,0.1874999999999998,0.291705821355518,1.0396113515714971e-30,0.0021999879908706,0.0123468176027848,0.0145468055936554,2.425615868730072,0.0216058542026759,0.9435665008621972,20,200,200,4,sign_flip,"{'sign_flip', 'gaussian', 'ALIE', 'label_flip', 'IPM'}","{'sign_flip', 'gaussian', 'ALIE', 'label_flip', 'IPM'}"
sURASmdOcuT9bFDXhe4uM,0.5,0.1,random-regular,MH,"{'er_p': np.float64(0.4493598410330987), 'rand_reg_deg': 5}",0.2,100,1,2026-08-04 20:48:22.610900,1.608515959918358,0.1045666666666666,0.15,0.6123135217390464,0.936093069298066,"{'lr__C': 10.0, 'rbf__gamma': 0.02, 'rbf__n_components': 400}",0.175,0.804257979959179,29798,3202,678,6322,0.0968571428571428,0.097030303030303,0.9592381796536796,0.882922547607033,{'test_acc': np.float64(0.8651948051948052)},{'test_acc': np.float64(0.8354545454545454)},{'test_acc': np.float64(0.8591774891774892)},{'test_acc': np.float64(0.8545887445887446)},{'test_acc': np.float64(0.8541558441558441)},115.884402406984,0.248849845686302,0.7511501543136979,"[0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625
 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625]",0.8438892109988202,0.0390011538734866,0.0624216525925931,1.919617428313184,0.2,16,2345,1.5636066337756134,1.5636066337756132,0.2608879905954823,72.96534944839347,0.5,0.1874999999999998,0.291705821355518,1.0396113515714971e-30,0.0021999879908706,0.0123468176027848,0.0145468055936554,2.425615868730072,0.0216058542026759,0.9435665008621972,20,200,200,4,sign_flip,"{'sign_flip', 'gaussian', 'ALIE', 'label_flip', 'IPM'}","{'sign_flip', 'gaussian', 'ALIE', 'label_flip', 'IPM'}"
DXK0EuqwU38vyNHtOCwA6,0.5,0.1,random-regular,MH,"{'er_p': np.float64(0.4493598410330987), 'rand_reg_deg': 5}",0.2,100,1,2026-08-04 20:50:19.029244,1.608515959918358,0.1045666666666666,0.15,0.6123135217390464,0.936093069298066,"{'lr__C': 10.0, 'rbf__gamma': 0.02, 'rbf__n_components': 400}",0.175,0.804257979959179,29798,3202,678,6322,0.0968571428571428,0.097030303030303,0.9592381796536796,0.882922547607033,{'test_acc': np.float64(0.8636796536796537)},{'test_acc': np.float64(0.8466233766233766)},{'test_acc': np.float64(0.8586147186147186)},{'test_acc': np.float64(0.8551515151515151)},{'test_acc': np.float64(0.8544155844155844)},110.21611551300155,0.248849845686302,0.7511501543136979,"[0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625
 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625]",0.8438892109988202,0.0390011538734866,0.0624216525925931,1.919617428313184,0.2,16,2345,1.5636066337756134,1.5636066337756132,0.2608879905954823,72.96534944839347,0.5,0.1874999999999998,0.291705821355518,1.0396113515714971e-30,0.0021999879908706,0.0123468176027848,0.0145468055936554,2.425615868730072,0.0216058542026759,0.9435665008621972,20,200,200,4,sign_flip,"{'sign_flip', 'gaussian', 'ALIE', 'label_flip', 'IPM'}","{'sign_flip', 'gaussian', 'ALIE', 'label_flip', 'IPM'}"
Bqrnv1oBeaFl8Ti3hRoRq,0.5,0.1,random-regular,MH,"{'er_p': np.float64(0.4493598410330987), 'rand_reg_deg': 5}",0.2,100,1,2026-08-04 20:52:09.587048,1.608515959918358,0.1045666666666666,0.15,0.6123135217390464,0.936093069298066,"{'lr__C': 10.0, 'rbf__gamma': 0.02, 'rbf__n_components': 400}",0.175,0.804257979959179,29798,3202,678,6322,0.0968571428571428,0.097030303030303,0.9592381796536796,0.882922547607033,{'test_acc': np.float64(0.8596536796536797)},{'test_acc': np.float64(0.8396969696969697)},{'test_acc': np.float64(0.8596103896103896)},{'test_acc': np.float64(0.8559740259740259)},{'test_acc': np.float64(0.8550649350649351)},139.22801518900087,0.248849845686302,0.7511501543136979,"[0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625
 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625]",0.8438892109988202,0.0390011538734866,0.0624216525925931,1.919617428313184,0.2,16,2345,1.5636066337756134,1.5636066337756132,0.2608879905954823,72.96534944839347,0.5,0.1874999999999998,0.291705821355518,1.0396113515714971e-30,0.0021999879908706,0.0123468176027848,0.0145468055936554,2.425615868730072,0.0216058542026759,0.9435665008621972,20,200,200,4,sign_flip,"{'sign_flip', 'gaussian', 'ALIE', 'label_flip', 'IPM'}","{'sign_flip', 'gaussian', 'ALIE', 'label_flip', 'IPM'}"
HxPtFs5epQ4Z58oO2aXvd,0.5,0.1,random-regular,MH,"{'er_p': np.float64(0.4493598410330987), 'rand_reg_deg': 5}",0.2,100,1,2026-08-04 20:54:29.323988,1.608515959918358,0.1045666666666666,0.15,0.6123135217390464,0.936093069298066,"{'lr__C': 10.0, 'rbf__gamma': 0.02, 'rbf__n_components': 400}",0.175,0.804257979959179,29798,3202,678,6322,0.0968571428571428,0.097030303030303,0.9592381796536796,0.882922547607033,{'test_acc': np.float64(0.8637229437229437)},{'test_acc': np.float64(0.84)},{'test_acc': np.float64(0.8584848484848485)},{'test_acc': np.float64(0.8551515151515151)},{'test_acc': np.float64(0.8545021645021645)},122.60029863700038,0.248849845686302,0.7511501543136979,"[0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625
 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625]",0.8438892109988202,0.0390011538734866,0.0624216525925931,1.919617428313184,0.2,16,2345,1.5636066337756134,1.5636066337756132,0.2608879905954823,72.96534944839347,0.5,0.1874999999999998,0.291705821355518,1.0396113515714971e-30,0.0021999879908706,0.0123468176027848,0.0145468055936554,2.425615868730072,0.0216058542026759,0.9435665008621972,20,200,200,4,sign_flip,"{'sign_flip', 'gaussian', 'ALIE', 'label_flip', 'IPM'}","{'sign_flip', 'gaussian', 'ALIE', 'label_flip', 'IPM'}"
