id,alpha_init,alpha_decay,graph_type,graph_weights,graph_args,reg_param,batch_sz,data_heterogeneity,timestamp,proj_const,C_fpr,C_fnr,C_tau,T3_RDSGD_ORACLE,max_test_acc,min_test_acc,term_cons,g,s2,pi,lam_pi,nu2,nu2_bound,L,mu,tau,h,n_loc,f_star,f_pi_star,dB_max,dB_pi,opt_gap,eps_opt,eps_byz,epsilon,byz_cons_floor,alpha_max_conv,alpha_max_stab,n,K,b,atk_type,train_atks,val_atks
HIH_DLUtqP8PnPnkPaTP8,0.5,0.1,geometric,MH,{'geom_radius': 0.4},0.2,100,1,2026-08-03 11:41:18.876188,1.8835731499628965,0.4,0.6000000000000001,0,{'test_acc': np.float64(0.8525541125541125)},0.8533766233766233,0.3803030303030303,0.0034939809222608,0.1114683329248905,0.8885316670751094,"[0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625
 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625]",0.9220078929623068,0.0384331123903166,0.1200000000000029,2.244739803522528,0.2,0.9417865749814482,16,2345,1.560320448681097,1.560320448681097,0.2435897435897435,0.172765082140082,0.2794085924432336,0.0027428754364839,0.0532876832701723,0.0560305587066562,3.157724506571189,0.0082762623348721,0.8180829702687705,20,140,4,sign_flip,"{'sign_flip', 'label_flip', 'gaussian'}","{'sign_flip', 'label_flip', 'gaussian'}"
rXGjnUojv8yeovZzo84qg,0.5,0.1,geometric,MH,{'geom_radius': 0.4},0.2,100,1,2026-08-03 11:41:35.474044,1.8835731499628965,0.4,0.8,0,{'test_acc': np.float64(0.786060606060606)},0.7867099567099567,0.2851948051948051,0.0026684379731438,0.0832234412007747,0.9167765587992251,"[0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625
 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625]",0.935510752708185,0.0415961903665904,0.1200000000000024,2.4351932171790494,0.2,0.9417865749814482,16,2345,1.5446282352283154,1.5446282352283154,0.3532467532467532,0.1678262709512714,0.2816420726595178,0.0033298214234292,0.0690191409829309,0.0723489624063602,8.854240933322474,0.0056958821319033,0.7589576304924547,20,140,4,sign_flip,"{'sign_flip', 'label_flip', 'gaussian'}","{'sign_flip', 'label_flip', 'gaussian'}"
qHBhfm_urJ2bbSvmsAL1m,0.5,0.1,geometric,MH,{'geom_radius': 0.4},0.2,100,1,2026-08-03 11:41:51.458893,1.8835731499628965,0.4,1.0,0,{'test_acc': np.float64(0.839047619047619)},0.8392640692640693,0.552943722943723,0.0016350195455894,0.0776710691815917,0.9223289308184084,"[0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625
 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625]",0.9393862028101576,0.0398824927883219,0.1371428571428585,2.2440416774048275,0.2,0.9417865749814482,16,2345,1.566907998643573,1.5669079986435726,0.3021978021978022,0.179763986013986,0.2895921729481824,0.0031153370366277,0.0924107100755649,0.0955260471121927,8.100048023385591,0.0057686888471263,0.8183166508533818,20,140,4,sign_flip,"{'sign_flip', 'label_flip', 'gaussian'}","{'sign_flip', 'label_flip', 'gaussian'}"
VlEtUhT6XAf69dQBuQ_2f,0.5,0.1,geometric,MH,{'geom_radius': 0.4},0.2,100,1,2026-08-03 11:42:08.219983,1.8835731499628965,0.6000000000000001,0.0,0,{'test_acc': np.float64(0.8662770562770563)},0.8663636363636363,0.3702597402597402,0.1794570240448614,0.0604509849519246,0.9395490150480752,"[0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625
 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625]",0.947873587799098,0.0410846766009407,0.1200000000000033,2.240121977405232,0.2,0.9417865749814482,16,2345,1.5724756451296762,1.572475645129676,0.3441558441558441,0.1495851370851371,0.3027047564330928,0.0023881897413701,0.0,0.0023881897413701,0.0,0.0044975962292572,0.8196311571795902,20,140,4,sign_flip,"{'sign_flip', 'label_flip', 'gaussian'}","{'sign_flip', 'label_flip', 'gaussian'}"
IyKYX4ynQ6mBCdk7qNsgB,0.5,0.1,geometric,MH,{'geom_radius': 0.4},0.2,100,1,2026-08-03 11:42:20.765347,1.8835731499628965,0.6000000000000001,0.2,0,{'test_acc': np.float64(0.8638095238095238)},0.8643290043290043,0.5191774891774892,0.0369655812918046,0.0686798494224136,0.9313201505775864,"[0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625
 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625]",0.9430877074050952,0.0419057267189877,0.1371428571428584,2.525698249441936,0.2,0.9417865749814482,16,2345,1.5636117588801008,1.5636117588801008,0.3159090909090909,0.1615332584082585,0.2845619409469903,0.0028627680778468,0.0166077793904342,0.019470547468281,1.770350401895058,0.00453207012078,0.7337569374781245,20,140,4,sign_flip,"{'sign_flip', 'label_flip', 'gaussian'}","{'sign_flip', 'label_flip', 'gaussian'}"
U4-73CDzEUdnyMky-7BdF,0.5,0.1,geometric,MH,{'geom_radius': 0.4},0.2,100,1,2026-08-03 11:42:32.566083,1.8835731499628965,0.6000000000000001,0.4,0,{'test_acc': np.float64(0.8571861471861472)},0.8574458874458875,0.4058008658008658,0.0656592841704016,0.0590874375543226,0.9409125624456772,"[0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625
 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625]",0.9513231131377584,0.0358968968555612,0.13714285714286,2.4243713308039787,0.2,0.9417865749814482,16,2345,1.557044269045084,1.5570442690450836,0.2651515151515151,0.183556374181374,0.282024926712359,0.0028587437350373,0.0377441004800086,0.0406028442150459,2.4943259692349087,0.004062045336837,0.76208727649349,20,140,4,sign_flip,"{'sign_flip', 'label_flip', 'gaussian'}","{'sign_flip', 'label_flip', 'gaussian'}"
WfzLJPfcBPK1c47TzW5Rz,0.5,0.1,geometric,MH,{'geom_radius': 0.4},0.2,100,1,2026-08-03 11:42:44.959626,1.8835731499628965,0.6000000000000001,0.6000000000000001,0,{'test_acc': np.float64(0.8474891774891775)},0.8478787878787879,0.359004329004329,0.0196687140259282,0.054014149460341,0.945985850539659,"[0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625
 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625]",0.9520464419178624,0.0395934229711974,0.1200000000000131,2.0142581716320245,0.2,0.9417865749814482,16,2345,1.561521337851024,1.5615213378510235,0.3075396825396825,0.1610892579642569,0.2903300253047843,0.0025436426042921,0.0496863906195248,0.0522300332238169,5.0333666185722015,0.004469316977424,0.9032370414719504,20,140,4,sign_flip,"{'sign_flip', 'label_flip', 'gaussian'}","{'sign_flip', 'label_flip', 'gaussian'}"
_P5o9ZbMRELgsLbYqfOvP,0.5,0.1,geometric,MH,{'geom_radius': 0.4},0.2,100,1,2026-08-03 11:42:57.321882,1.8835731499628965,0.6000000000000001,0.8,0,{'test_acc': np.float64(0.8338528138528138)},0.8341991341991342,0.3913852813852814,0.03729719355492,0.0668446996594737,0.9331553003405264,"[0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625
 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625]",0.9446344045132712,0.0408211421503837,0.1371428571428594,2.546730114880284,0.2,0.9417865749814482,16,2345,1.550076420039881,1.550076420039881,0.2818181818181818,0.1515938922188922,0.285464823913659,0.0033271876282793,0.0623435184485798,0.0656707060768592,5.635507019209857,0.0043745441307206,0.7281385197493893,20,140,4,sign_flip,"{'sign_flip', 'label_flip', 'gaussian'}","{'sign_flip', 'label_flip', 'gaussian'}"
a3ouKMZYS-nMJAoY7Xuft,0.5,0.1,geometric,MH,{'geom_radius': 0.4},0.2,100,1,2026-08-03 11:43:16.714848,1.8835731499628965,0.6000000000000001,1.0,0,{'test_acc': np.float64(0.8466666666666667)},0.8472727272727273,0.3737229437229437,0.0114085644755025,0.0273859997904328,0.9726140002095672,"[0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625
 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625]",0.9654184140365036,0.0405812860488091,0.1371428571428601,2.472580303547069,0.2,0.9417865749814482,16,2345,1.5675644728079818,1.5675644728079816,0.3246753246753247,0.1617108585858589,0.2977389348687629,0.0034918615313294,0.0831301953200227,0.0866220568513522,9.349826623537767,0.0018459798016904,0.7483404698244557,20,140,4,sign_flip,"{'sign_flip', 'label_flip', 'gaussian'}","{'sign_flip', 'label_flip', 'gaussian'}"
bYJZ7cVC0iADGG35A_B3f,0.5,0.1,geometric,MH,{'geom_radius': 0.4},0.2,100,1,2026-08-03 11:43:30.229381,1.8835731499628965,0.8,0.0,0,{'test_acc': np.float64(0.8637229437229437)},0.8642424242424243,0.4631168831168831,0.6317706446586182,0.032470992204296,0.967529007795704,"[0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625
 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625]",0.9694593356198328,0.0276776043752564,0.0800000000000022,1.9765009845160435,0.2,0.9417865749814482,16,2345,1.5688600535208954,1.5688600535208954,0.3365800865800866,0.1363102175602175,0.2838098607766161,0.0021071439067335,0.0,0.0021071439067335,0.0,0.0027380871937053,0.918906085606348,20,140,4,sign_flip,"{'sign_flip', 'label_flip', 'gaussian'}","{'sign_flip', 'label_flip', 'gaussian'}"
wJcJWm9qZC7c-98XN6dCb,0.5,0.1,geometric,MH,{'geom_radius': 0.4},0.2,100,1,2026-08-03 11:43:42.242328,1.8835731499628965,0.8,0.2,0,{'test_acc': np.float64(0.854978354978355)},0.8551082251082252,0.4463636363636363,0.4244212849910276,0.0121258735054439,0.987874126494556,"[0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625
 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625]",0.9800890875346404,0.0272995069900721,0.0914285714285723,2.175100032713823,0.2,0.9417865749814482,16,2345,1.5566619642695785,1.5566619642695785,0.3420745920745921,0.1560338966588966,0.2965338252395392,0.0024775152707848,0.016042371451403,0.0185198867221879,2.0757575290262134,0.000929142976037,0.8420697959886648,20,140,4,sign_flip,"{'sign_flip', 'label_flip', 'gaussian'}","{'sign_flip', 'label_flip', 'gaussian'}"
Fw03qexAL0nE3bdKppOKQ,0.5,0.1,geometric,MH,{'geom_radius': 0.4},0.2,100,1,2026-08-03 11:43:54.817572,1.8835731499628965,0.8,0.4,0,{'test_acc': np.float64(0.8623376623376623)},0.8625108225108226,0.4688311688311688,0.2124601987862328,0.0178781988420706,0.9821218011579294,"[0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625
 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625]",0.977511537860832,0.0265929945068806,0.0800000000000022,1.994568410836072,0.2,0.9417865749814482,16,2345,1.55667523545154,1.55667523545154,0.2909090909090909,0.1646162864912862,0.2807264930287368,0.0023738418380565,0.033849511822638,0.0362233536606945,3.002476164240839,0.0014939070481732,0.9113409224905652,20,140,4,sign_flip,"{'sign_flip', 'label_flip', 'gaussian'}","{'sign_flip', 'label_flip', 'gaussian'}"
b7hMAd2z1yDpsA7n3qUwW,0.5,0.1,geometric,MH,{'geom_radius': 0.4},0.2,100,1,2026-08-03 11:44:08.091044,1.8835731499628965,0.8,0.6000000000000001,0,{'test_acc': np.float64(0.8546753246753247)},0.8552380952380952,0.5353246753246753,0.3135654753031137,0.0185091606029373,0.9814908393970626,"[0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625
 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625]",0.9761889118252164,0.0285460478265627,0.0800000000000061,2.2805416308342608,0.2,0.9417865749814482,16,2345,1.5592420151748188,1.5592420151748188,0.4047619047619047,0.1386724386724402,0.2692080216299123,0.0030217350271486,0.0427721441088875,0.0457938791360362,8.718775658626459,0.0013526874751069,0.806275522708061,20,140,4,sign_flip,"{'sign_flip', 'label_flip', 'gaussian'}","{'sign_flip', 'label_flip', 'gaussian'}"
WmFXs3RuDAj5w0X-vJ6Zw,0.5,0.1,geometric,MH,{'geom_radius': 0.4},0.2,100,1,2026-08-03 11:44:20.959577,1.8835731499628965,0.8,0.8,0,{'test_acc': np.float64(0.8479653679653679)},0.8483549783549783,0.3837662337662337,0.2479295714694738,0.0252504660829716,0.9747495339170285,"[0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625
 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625]",0.9720089204451252,0.0299481924921305,0.0914285714285739,2.404740150893314,0.2,0.9417865749814482,16,2345,1.5549979865216803,1.5549979865216808,0.4242424242424242,0.1244789932289924,0.286379047953096,0.0034337893218803,0.0511924213914022,0.0546262107132825,12.770948962482734,0.0017500481340012,0.7678309098564344,20,140,4,sign_flip,"{'sign_flip', 'label_flip', 'gaussian'}","{'sign_flip', 'label_flip', 'gaussian'}"
UkqCZ9Ps-8nQmVwj5ubtH,0.5,0.1,geometric,MH,{'geom_radius': 0.4},0.2,100,1,2026-08-03 11:44:34.163831,1.8835731499628965,0.8,1.0,0,{'test_acc': np.float64(0.8408658008658009)},0.8409090909090909,0.38116883116883116,0.049273844984534826,0.03407707237255786,0.9659229276274421,"[0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625
 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625]",0.9696119804566464,0.02577553498238206,0.09142857142857454,2.4525926233660336,0.2,0.9417865749814482,16,2345,1.566283111545459,1.5662831115454587,0.2361111111111111,0.1527566183816184,0.2901893768571695,0.0032320650242770818,0.07852711706275345,0.08175918208703054,4.944676010100653,0.002315717664639386,0.7539793266340612,20,140,4,sign_flip,"{'sign_flip', 'label_flip', 'gaussian'}","{'sign_flip', 'label_flip', 'gaussian'}"
